x-coord,y-coord,z-coord
513786.83,7706053.24,-380.00
513812.78,7706039.86,-380.00
513820.19,7706036.60,-380.00
513823.45,7706034.81,-380.00
513851.97,7706018.38,-380.00
513873.45,7706003.92,-380.00
513881.74,7705998.16,-380.00
513892.42,7705989.86,-380.00
513910.26,7705976.67,-380.00
513923.45,7705965.63,-380.00
513937.70,7705954.11,-380.00
513953.60,7705939.86,-380.00
513964.03,7705930.44,-380.00
513973.45,7705921.10,-380.00
513989.96,7705906.38,-380.00
514006.74,7705889.86,-380.00
514015.01,7705881.42,-380.00
514023.45,7705872.14,-380.00
514040.65,7705857.06,-380.00
514058.46,7705839.86,-380.00
514065.94,7705832.35,-380.00
514073.45,7705824.36,-380.00
514094.82,7705811.23,-380.00
514123.45,7705792.19,-380.00
514126.04,7705792.45,-380.00
514173.45,7705796.59,-380.00
514210.08,7705839.86,-380.00
514223.45,7705855.14,-380.00
514238.11,7705889.86,-380.00
514248.77,7705915.18,-380.00
514259.45,7705939.86,-380.00
514273.45,7705972.76,-380.00
514278.15,7705989.86,-380.00
514279.62,7705996.03,-380.00
514291.49,7706039.86,-380.00
514296.87,7706063.28,-380.00
514303.94,7706089.86,-380.00
514312.96,7706129.37,-380.00
514315.72,7706139.86,-380.00
514323.45,7706172.10,-380.00
514326.78,7706189.86,-380.00
514327.55,7706193.96,-380.00
514337.04,7706239.86,-380.00
514341.04,7706257.45,-380.00
514348.53,7706289.86,-380.00
514353.51,7706309.80,-380.00
514361.50,7706339.86,-380.00
514363.97,7706349.34,-380.00
514373.45,7706381.33,-380.00
514375.22,7706388.08,-380.00
514375.66,7706389.86,-380.00
514385.70,7706427.60,-380.00
514388.99,7706439.86,-380.00
514396.17,7706467.13,-380.00
514402.75,7706489.86,-380.00
514407.02,7706506.28,-380.00
514417.51,7706539.86,-380.00
514423.45,7706558.90,-380.00
514432.28,7706589.86,-380.00
514435.81,7706602.22,-380.00
514446.06,7706639.86,-380.00
514453.98,7706670.39,-380.00
514458.61,7706689.86,-380.00
514460.89,7706702.41,-380.00
514469.46,7706739.86,-380.00
514469.91,7706743.39,-380.00
514473.45,7706762.40,-380.00
514477.35,7706785.95,-380.00
514478.13,7706789.86,-380.00
514483.36,7706829.94,-380.00
514485.09,7706839.86,-380.00
514488.77,7706874.53,-380.00
514491.19,7706889.86,-380.00
514494.18,7706910.59,-380.00
514497.02,7706939.86,-380.00
514500.98,7706967.39,-380.00
514502.94,7706989.86,-380.00
514507.89,7707024.30,-380.00
514509.05,7707039.86,-380.00
514514.69,7707081.10,-380.00
514515.15,7707089.86,-380.00
514520.92,7707137.33,-380.00
514520.98,7707139.86,-380.00
514523.45,7707163.88,-380.00
514526.44,7707189.86,-380.00
514527.21,7707193.63,-380.00
514531.96,7707239.86,-380.00
514534.28,7707250.69,-380.00
514538.53,7707289.86,-380.00
514543.44,7707309.85,-380.00
514547.69,7707339.86,-380.00
514557.84,7707374.25,-380.00
514560.88,7707389.86,-380.00
514573.45,7707426.07,-380.00
514579.04,7707439.86,-380.00
514584.82,7707451.23,-380.00
514601.89,7707489.86,-380.00
514623.45,7707527.24,-380.00
514634.55,7707539.86,-380.00
514673.45,7707571.34,-380.00
514718.96,7707589.86,-380.00
514723.45,7707591.52,-380.00
514725.43,7707591.85,-380.00
514773.45,7707601.40,-380.00
514786.84,7707603.26,-380.00
514823.45,7707607.56,-380.00
514844.77,7707611.18,-380.00
514873.45,7707614.49,-380.00
514895.41,7707617.89,-380.00
514923.45,7707625.01,-380.00
514935.56,7707627.74,-380.00
514971.11,7707639.86,-380.00
514973.45,7707640.82,-380.00
514975.68,7707642.10,-380.00
515023.45,7707667.10,-380.00
515057.80,7707689.86,-380.00
515073.45,7707705.78,-380.00
515103.90,7707739.86,-380.00
515110.42,7707752.88,-380.00
515123.45,7707782.12,-380.00
515125.95,7707787.35,-380.00
515127.04,7707789.86,-380.00
515127.50,7707793.91,-380.00
515132.16,7707839.86,-380.00
515130.74,7707847.16,-380.00
515123.45,7707874.31,-380.00
515120.42,7707886.83,-380.00
515119.45,7707889.86,-380.00
515110.85,7707902.45,-380.00
515086.83,7707939.86,-380.00
515080.48,7707946.89,-380.00
515073.45,7707952.36,-380.00
515053.95,7707970.37,-380.00
515023.45,7707989.64,-380.00
515023.32,7707989.73,-380.00
515023.05,7707989.86,-380.00
514989.57,7708005.98,-380.00
514973.45,7708010.47,-380.00
514950.81,7708017.22,-380.00
514923.45,7708020.92,-380.00
514906.57,7708022.98,-380.00
514873.45,7708022.92,-380.00
514856.17,7708022.58,-380.00
514823.45,7708019.15,-380.00
514800.60,7708017.01,-380.00
514773.45,7708013.30,-380.00
514744.40,7708010.82,-380.00
514723.45,7708009.44,-380.00
514694.02,7708010.43,-380.00
514673.45,7708014.62,-380.00
514652.82,7708019.23,-380.00
514627.48,7708039.86,-380.00
514623.45,7708048.25,-380.00
514614.54,7708089.86,-380.00
514622.35,7708138.76,-380.00
514622.69,7708139.86,-380.00
514623.45,7708141.77,-380.00
514643.55,7708189.86,-380.00
514668.24,7708234.65,-380.00
514671.15,7708239.86,-380.00
514673.45,7708243.35,-380.00
514710.83,7708289.86,-380.00
514723.45,7708305.45,-380.00
514759.26,7708339.86,-380.00
514773.45,7708354.42,-380.00
514817.38,7708389.86,-380.00
514823.45,7708395.33,-380.00
514848.74,7708415.15,-380.00
514873.45,7708433.84,-380.00
514881.42,7708439.86,-380.00
514923.45,7708481.07,-380.00
514931.58,7708489.86,-380.00
514949.23,7708514.07,-380.00
514962.37,7708539.86,-380.00
514965.63,7708547.67,-380.00
514973.45,7708574.49,-380.00
514977.33,7708585.97,-380.00
514978.18,7708589.86,-380.00
514982.63,7708630.67,-380.00
514982.99,7708639.86,-380.00
514978.94,7708684.36,-380.00
514978.21,7708689.86,-380.00
514973.45,7708707.03,-380.00
514965.25,7708739.86,-380.00
514960.19,7708753.11,-380.00
514945.16,7708789.86,-380.00
514923.45,7708830.80,-380.00
514919.22,7708839.86,-380.00
514914.61,7708848.70,-380.00
514891.67,7708889.86,-380.00
514873.45,7708921.75,-380.00
514864.69,7708939.86,-380.00
514858.40,7708954.90,-380.00
514841.62,7708989.86,-380.00
514823.45,7709037.08,-380.00
514822.52,7709039.86,-380.00
514822.28,7709041.02,-380.00
514808.06,7709089.86,-380.00
514804.98,7709108.32,-380.00
514797.34,7709139.86,-380.00
514793.80,7709169.50,-380.00
514790.06,7709189.86,-380.00
514787.60,7709225.70,-380.00
514786.00,7709239.86,-380.00
514785.36,7709277.94,-380.00
514784.95,7709289.86,-380.00
514786.15,7709327.16,-380.00
514786.75,7709339.86,-380.00
514789.29,7709374.02,-380.00
514791.24,7709389.86,-380.00
514794.42,7709418.88,-380.00
514798.37,7709439.86,-380.00
514801.44,7709461.87,-380.00
514808.15,7709489.86,-380.00
514810.34,7709502.96,-380.00
514820.68,7709539.86,-380.00
514821.12,7709542.18,-380.00
514823.45,7709549.74,-380.00
514832.19,7709581.11,-380.00
514835.58,7709589.86,-380.00
514842.39,7709608.80,-380.00
514851.93,7709639.86,-380.00
514866.82,7709683.23,-380.00
514868.76,7709689.86,-380.00
514869.70,7709693.60,-380.00
509590.48,7710006.89,-390.00
509623.45,7709998.58,-390.00
509663.19,7709989.86,-390.00
509673.45,7709987.61,-390.00
509676.20,7709987.10,-390.00
509723.45,7709978.35,-390.00
509737.00,7709976.31,-390.00
509773.45,7709970.85,-390.00
509794.85,7709968.45,-390.00
509823.45,7709965.23,-390.00
509849.99,7709963.31,-390.00
509873.45,7709961.57,-390.00
509902.66,7709960.65,-390.00
509923.45,7709959.91,-390.00
509953.10,7709960.20,-390.00
509973.45,7709960.27,-390.00
510001.60,7709961.70,-390.00
510023.45,7709962.62,-390.00
510048.42,7709964.88,-390.00
510073.45,7709966.86,-390.00
510093.82,7709969.48,-390.00
510123.45,7709972.85,-390.00
510162.18,7709978.59,-390.00
510173.45,7709980.41,-390.00
510222.72,7709989.14,-390.00
510223.45,7709989.27,-390.00
510226.33,7709989.86,-390.00
510273.45,7709999.18,-390.00
510285.09,7710001.51,-390.00
510323.45,7710009.82,-390.00
510348.83,7710015.24,-390.00
510373.45,7710020.92,-390.00
510413.35,7710029.76,-390.00
510423.45,7710032.18,-390.00
510457.61,7710039.86,-390.00
510473.45,7710043.34,-390.00
510477.80,7710044.21,-390.00
510523.45,7710054.21,-390.00
510541.28,7710057.69,-390.00
510573.45,7710064.58,-390.00
510603.85,7710070.26,-390.00
510623.45,7710074.29,-390.00
510665.19,7710081.60,-390.00
510673.45,7710083.20,-390.00
510714.71,7710089.86,-390.00
510723.45,7710091.24,-390.00
510725.03,7710091.44,-390.00
510773.45,7710098.35,-390.00
510782.96,7710099.37,-390.00
510823.45,7710104.41,-390.00
510839.39,7710105.80,-390.00
510873.45,7710109.38,-390.00
510894.36,7710110.77,-390.00
510923.45,7710113.19,-390.00
510947.85,7710114.26,-390.00
510973.45,7710115.80,-390.00
510999.91,7710116.32,-390.00
511023.45,7710117.16,-390.00
511050.60,7710117.01,-390.00
511073.45,7710117.23,-390.00
511099.97,7710116.38,-390.00
511123.45,7710115.97,-390.00
511148.08,7710114.49,-390.00
511173.45,7710113.33,-390.00
511195.01,7710111.42,-390.00
511223.45,7710109.28,-390.00
511257.69,7710105.61,-390.00
511273.45,7710103.76,-390.00
511315.37,7710097.94,-390.00
511323.45,7710096.74,-390.00
511363.51,7710089.86,-390.00
511373.45,7710088.19,-390.00
511375.51,7710087.79,-390.00
511423.45,7710078.18,-390.00
511438.57,7710074.73,-390.00
511473.45,7710066.56,-390.00
511505.10,7710058.21,-390.00
511523.45,7710053.26,-390.00
511568.08,7710039.86,-390.00
511573.45,7710038.28,-390.00
511575.78,7710037.53,-390.00
511623.45,7710021.80,-390.00
511651.84,7710011.47,-390.00
511673.45,7710003.52,-390.00
511707.30,7709989.86,-390.00
511723.45,7709983.50,-390.00
511734.61,7709978.69,-390.00
511773.45,7709961.86,-390.00
511820.00,7709939.86,-390.00
511823.45,7709938.27,-390.00
511826.63,7709936.67,-390.00
511873.45,7709913.13,-390.00
511916.11,7709889.86,-390.00
511923.45,7709885.96,-390.00
511932.61,7709880.69,-390.00
511973.45,7709857.15,-390.00
512001.20,7709839.86,-390.00
512023.45,7709826.38,-390.00
512062.44,7709800.86,-390.00
512073.45,7709793.65,-390.00
512078.81,7709789.86,-390.00
512123.45,7709758.98,-390.00
512149.36,7709739.86,-390.00
512173.45,7709719.43,-390.00
512213.98,7709689.86,-390.00
512223.45,7709681.94,-390.00
512270.61,7709639.86,-390.00
512273.45,7709637.44,-390.00
512304.54,7709608.76,-390.00
512323.45,7709591.20,-390.00
512324.91,7709589.86,-390.00
512373.45,7709544.06,-390.00
512377.58,7709539.86,-390.00
512423.45,7709495.64,-390.00
512429.01,7709489.86,-390.00
512473.45,7709446.13,-390.00
512479.36,7709439.86,-390.00
512523.45,7709395.58,-390.00
512528.73,7709389.86,-390.00
512573.45,7709344.05,-390.00
512577.24,7709339.86,-390.00
512623.45,7709291.57,-390.00
512624.97,7709289.86,-390.00
512648.12,7709265.18,-390.00
512671.87,7709239.86,-390.00
512673.45,7709238.27,-390.00
512717.95,7709189.86,-390.00
512723.45,7709184.18,-390.00
512763.40,7709139.86,-390.00
512773.45,7709129.24,-390.00
512808.24,7709089.86,-390.00
512823.45,7709073.42,-390.00
512852.51,7709039.86,-390.00
512873.45,7709016.70,-390.00
512896.22,7708989.86,-390.00
512923.45,7708959.01,-390.00
512939.36,7708939.86,-390.00
512973.45,7708900.28,-390.00
512981.54,7708889.86,-390.00
513023.45,7708840.36,-390.00
513023.83,7708839.86,-390.00
513025.31,7708837.99,-390.00
513062.98,7708789.86,-390.00
513073.45,7708777.46,-390.00
513101.47,7708739.86,-390.00
513123.45,7708711.50,-390.00
513139.24,7708689.86,-390.00
513173.45,7708643.19,-390.00
513175.81,7708639.86,-390.00
513181.61,7708631.69,-390.00
513211.42,7708589.86,-390.00
513223.45,7708572.90,-390.00
513246.35,7708539.86,-390.00
513273.45,7708500.43,-390.00
513280.61,7708489.86,-390.00
513295.17,7708468.13,-390.00
513314.17,7708439.86,-390.00
513323.45,7708425.83,-390.00
513347.22,7708389.86,-390.00
513373.45,7708349.40,-390.00
513379.72,7708339.86,-390.00
513391.06,7708322.24,-390.00
513411.91,7708289.86,-390.00
513423.45,7708271.40,-390.00
513443.89,7708239.86,-390.00
513473.45,7708192.79,-390.00
513475.40,7708189.86,-390.00
513494.05,7708160.46,-390.00
513507.42,7708139.86,-390.00
513513.46,7708129.87,-390.00
513523.45,7708113.69,-390.00
513532.93,7708099.34,-390.00
513539.43,7708089.86,-390.00
513552.54,7708068.95,-390.00
513571.44,7708039.86,-390.00
513572.19,7708038.60,-390.00
513573.45,7708036.54,-390.00
513592.24,7708008.65,-390.00
513605.51,7707989.86,-390.00
513612.48,7707978.90,-390.00
513623.45,7707962.47,-390.00
513633.17,7707949.58,-390.00
513640.95,7707939.86,-390.00
513645.42,7707911.83,-390.00
513651.74,7707889.86,-390.00
513651.92,7707868.33,-390.00
513653.13,7707839.86,-390.00
513654.04,7707820.45,-390.00
513655.98,7707789.86,-390.00
513657.67,7707774.08,-390.00
513663.35,7707739.86,-390.00
513663.81,7707730.22,-390.00
513668.84,7707689.86,-390.00
513668.85,7707685.26,-390.00
513673.17,7707639.86,-390.00
513673.45,7707636.50,-390.00
513678.23,7707594.64,-390.00
513679.78,7707589.86,-390.00
513685.43,7707551.84,-390.00
513691.03,7707539.86,-390.00
513697.07,7707513.48,-390.00
513715.69,7707489.86,-390.00
513717.89,7707484.30,-390.00
513723.45,7707481.21,-390.00
513752.05,7707468.46,-390.00
513773.45,7707468.68,-390.00
513800.27,7707466.68,-390.00
513823.45,7707468.47,-390.00
513850.94,7707467.35,-390.00
513873.45,7707465.03,-390.00
513895.49,7707461.90,-390.00
513923.45,7707442.97,-390.00
513925.62,7707442.03,-390.00
513925.87,7707439.86,-390.00
513937.94,7707404.36,-390.00
513933.35,7707389.86,-390.00
513927.25,7707343.66,-390.00
513925.49,7707339.86,-390.00
513923.45,7707333.69,-390.00
513907.76,7707289.86,-390.00
513900.24,7707266.65,-390.00
513886.60,7707239.86,-390.00
513880.74,7707232.56,-390.00
513873.45,7707214.08,-390.00
513861.10,7707202.20,-390.00
513855.59,7707189.86,-390.00
513838.25,7707175.05,-390.00
513823.45,7707152.21,-390.00
513813.89,7707149.41,-390.00
513800.03,7707139.86,-390.00
513780.45,7707132.85,-390.00
513773.45,7707128.26,-390.00
513728.96,7707134.34,-390.00
513723.45,7707134.32,-390.00
513710.52,7707139.86,-390.00
513673.45,7707166.61,-390.00
513625.90,7707189.86,-390.00
513623.45,7707191.66,-390.00
513622.33,7707190.97,-390.00
513619.09,7707189.86,-390.00
513583.16,7707180.14,-390.00
513573.45,7707177.81,-390.00
513556.90,7707156.40,-390.00
513544.46,7707139.86,-390.00
513534.21,7707129.09,-390.00
513523.45,7707115.34,-390.00
513515.63,7707097.67,-390.00
513512.88,7707089.86,-390.00
513500.63,7707062.67,-390.00
513493.36,7707039.86,-390.00
513487.50,7707025.80,-390.00
513478.09,7706989.86,-390.00
513476.89,7706986.41,-390.00
513473.45,7706968.08,-390.00
513469.71,7706943.59,-390.00
513469.52,7706939.86,-390.00
513465.78,7706897.52,-390.00
513465.86,7706889.86,-390.00
513465.12,7706848.18,-390.00
513465.73,7706839.86,-390.00
513468.09,7706795.21,-390.00
513468.81,7706789.86,-390.00
513473.45,7706750.59,-390.00
513474.90,7706739.86,-390.00
513475.12,7706738.19,-390.00
513484.66,7706689.86,-390.00
513487.25,7706676.06,-390.00
513495.96,7706639.86,-390.00
513502.18,7706611.12,-390.00
513507.73,7706589.86,-390.00
513517.19,7706546.11,-390.00
513518.81,7706539.86,-390.00
513523.45,7706516.03,-390.00
513530.48,7706489.86,-390.00
513532.10,7706481.20,-390.00
513540.99,7706439.86,-390.00
513542.93,7706420.37,-390.00
513546.90,7706389.86,-390.00
513546.74,7706366.56,-390.00
513546.95,7706339.86,-390.00
513545.12,7706318.18,-390.00
513541.38,7706289.86,-390.00
513533.63,7706250.05,-390.00
513533.10,7706239.86,-390.00
513533.13,7706199.54,-390.00
513537.53,7706189.86,-390.00
513556.80,7706173.21,-390.00
513573.45,7706167.82,-390.00
513595.77,7706162.18,-390.00
513623.45,7706160.55,-390.00
513640.84,7706157.25,-390.00
513673.45,7706154.22,-390.00
513684.33,7706150.74,-390.00
513723.45,7706140.80,-390.00
513724.07,7706140.48,-390.00
513725.41,7706139.86,-390.00
513761.45,7706127.86,-390.00
513773.45,7706123.42,-390.00
513795.60,7706112.01,-390.00
513823.45,7706096.93,-390.00
513827.64,7706094.05,-390.00
513833.64,7706089.86,-390.00
513858.70,7706075.11,-390.00
513873.45,7706065.47,-390.00
513888.38,7706054.79,-390.00
513907.90,7706039.86,-390.00
513917.07,7706033.48,-390.00
513923.45,7706028.53,-390.00
513945.34,7706011.75,-390.00
513971.53,7705989.86,-390.00
513972.59,7705989.00,-390.00
513973.45,7705988.23,-390.00
514000.31,7705966.72,-390.00
514023.45,7705946.24,-390.00
514027.26,7705943.67,-390.00
514032.30,7705939.86,-390.00
514055.65,7705922.06,-390.00
514073.45,7705906.81,-390.00
514085.18,7705901.59,-390.00
514107.77,7705889.86,-390.00
514118.02,7705884.43,-390.00
514123.45,7705881.18,-390.00
514170.54,7705886.95,-390.00
514173.45,7705887.24,-390.00
514175.74,7705889.86,-390.00
514197.59,7705914.00,-390.00
514221.04,7705939.86,-390.00
514223.45,7705942.44,-390.00
514244.39,7705989.86,-390.00
514259.87,7706026.28,-390.00
514265.93,7706039.86,-390.00
514273.45,7706057.64,-390.00
514282.02,7706089.86,-390.00
514284.56,7706100.97,-390.00
514294.79,7706139.86,-390.00
514301.52,7706167.93,-390.00
514307.30,7706189.86,-390.00
514319.33,7706235.74,-390.00
514320.44,7706239.86,-390.00
514323.45,7706250.18,-390.00
514332.61,7706289.86,-390.00
514340.77,7706322.53,-390.00
514345.38,7706339.86,-390.00
514351.17,7706362.13,-390.00
514359.39,7706389.86,-390.00
514362.29,7706401.01,-390.00
514373.45,7706436.14,-390.00
514374.23,7706439.08,-390.00
514374.43,7706439.86,-390.00
514384.65,7706478.65,-390.00
514387.89,7706489.86,-390.00
514395.23,7706518.07,-390.00
514402.04,7706539.86,-390.00
514414.99,7706581.40,-390.00
514417.28,7706589.86,-390.00
514423.45,7706609.76,-390.00
514431.65,7706639.86,-390.00
514434.52,7706650.93,-390.00
514443.78,7706689.86,-390.00
514448.33,7706714.97,-390.00
514454.03,7706739.86,-390.00
514456.23,7706757.07,-390.00
514462.33,7706789.86,-390.00
514463.21,7706800.09,-390.00
514469.20,7706839.86,-390.00
514469.43,7706843.87,-390.00
514473.45,7706875.78,-390.00
514474.80,7706888.50,-390.00
514475.01,7706889.86,-390.00
514475.27,7706891.69,-390.00
514479.96,7706939.86,-390.00
514481.05,7706947.46,-390.00
514484.75,7706989.86,-390.00
514486.64,7707003.06,-390.00
514489.39,7707039.86,-390.00
514491.91,7707058.32,-390.00
514493.57,7707089.86,-390.00
514496.35,7707112.76,-390.00
514496.94,7707139.86,-390.00
514499.63,7707166.04,-390.00
514499.34,7707189.86,-390.00
514501.95,7707218.36,-390.00
514501.16,7707239.86,-390.00
514504.14,7707270.55,-390.00
514503.31,7707289.86,-390.00
514507.71,7707324.12,-390.00
514507.38,7707339.86,-390.00
514514.89,7707381.30,-390.00
514515.06,7707389.86,-390.00
514523.45,7707424.46,-390.00
514527.29,7707439.86,-390.00
514529.67,7707446.09,-390.00
514541.44,7707489.86,-390.00
514554.32,7707520.73,-390.00
514559.24,7707539.86,-390.00
514573.45,7707570.58,-390.00
514585.87,7707589.86,-390.00
514623.45,7707625.07,-390.00
514653.18,7707639.86,-390.00
514673.45,7707648.75,-390.00
514683.85,7707650.26,-390.00
514723.45,7707661.13,-390.00
514748.29,7707664.70,-390.00
514773.45,7707669.24,-390.00
514809.79,7707676.20,-390.00
514823.45,7707678.43,-390.00
514865.40,7707689.86,-390.00
514873.45,7707693.11,-390.00
514881.67,7707698.08,-390.00
514923.45,7707721.52,-390.00
514947.82,7707739.86,-390.00
514958.44,7707754.86,-390.00
514973.45,7707779.29,-390.00
514977.46,7707785.84,-390.00
514979.58,7707789.86,-390.00
514980.09,7707796.50,-390.00
514982.65,7707839.86,-390.00
514980.14,7707846.56,-390.00
514973.45,7707859.75,-390.00
514963.42,7707879.83,-390.00
514956.15,7707889.86,-390.00
514923.45,7707913.87,-390.00
514884.52,7707928.78,-390.00
514873.45,7707934.13,-390.00
514832.53,7707939.86,-390.00
514824.34,7707940.75,-390.00
514823.45,7707940.73,-390.00
514773.72,7707940.13,-390.00
514773.45,7707940.10,-390.00
514769.69,7707939.86,-390.00
514726.85,7707936.45,-390.00
514723.45,7707936.34,-390.00
514679.55,7707933.76,-390.00
514673.45,7707933.05,-390.00
514631.18,7707932.12,-390.00
514623.45,7707930.43,-390.00
514582.94,7707930.36,-390.00
514573.45,7707926.29,-390.00
514541.04,7707922.26,-390.00
514523.45,7707905.01,-390.00
514512.36,7707900.94,-390.00
514507.71,7707889.86,-390.00
514473.45,7707850.71,-390.00
514463.22,7707839.86,-390.00
514423.45,7707798.47,-390.00
514412.46,7707789.86,-390.00
514390.15,7707773.15,-390.00
514373.45,7707751.56,-390.00
514365.47,7707747.83,-390.00
514360.49,7707739.86,-390.00
514323.45,7707713.46,-390.00
514277.60,7707694.01,-390.00
514273.45,7707693.07,-390.00
